ray_id,event_index,event_type,layer_index,x,y,z,dir_x,dir_y,dir_z,energy_kev,intensity,cumulative_distance,cumulative_steering_deg
14,3,layer_enter,1,-0.9497312891528464,0.0,2.5,-0.3551299591783503,0.0,0.9348169404188091,60.0,0.98,13.444649999263282,1.0
14,4,layer_exit,1,-0.9497312891528464,0.0,2.5,-0.33876106597680994,0.0,0.9408724356565323,60.0,0.9603999999999999,13.444649999263282,2.0
14,5,layer_enter,2,-1.8498561443900643,0.0,5.0,-0.33876106597680994,0.0,0.9408724356565323,60.0,0.9603999999999999,16.101758343876995,2.0
14,6,layer_exit,2,-1.8498561443900643,0.0,5.0,-0.3222889828729209,0.0,0.9466413320359186,60.0,0.9411919999999999,16.101758343876995,3.0
14,7,layer_enter,3,-2.7009941941617286,0.0,7.5,-0.3222889828729209,0.0,0.9466413320359186,60.0,0.9411919999999999,18.742674090312143,3.0
14,8,layer_exit,3,-2.7009941941617286,0.0,7.5,-0.30571872742276535,0.0,0.9521218722952463,60.0,0.9223681599999999,18.742674090312143,4.0
14,9,layer_enter,4,-3.503724223579549,0.0,10.0,-0.30571872742276535,0.0,0.9521218722952463,60.0,0.9223681599999999,21.368388374107912,4.0
14,10,layer_exit,4,-3.503724223579549,0.0,10.0,-0.28905534708667296,0.0,0.957312387008861,60.0,0.9039207967999998,21.368388374107912,5.0
14,11,detector_hit,,-6.523170655165286,0.0,20.0,-0.28905534708667296,0.0,0.957312387008861,60.0,0.9039207967999998,31.81429938048815,5.0
15,0,emitted,,-4.0,2.0,-10.0,0.3651483716701107,-0.18257418583505536,0.9128709291752768,60.0,1.0,0.0,0.0
15,1,layer_enter,0,-4.440892098500626e-16,2.220446049250313e-16,0.0,0.3651483716701107,-0.18257418583505536,0.9128709291752768,60.0,1.0,10.954451150103322,0.0
15,2,layer_exit,0,-4.440892098500626e-16,2.220446049250313e-16,0.0,0.38102455228521726,-0.18257418583505539,0.9063591767188749,60.0,0.98,10.954451150103322,1.0
15,3,layer_enter,1,1.0509756012637563,-0.5035922582479802,2.5,0.38102455228521726,-0.18257418583505539,0.9063591767188749,60.0,0.98,13.71273954637718,1.0
15,4,layer_exit,1,1.0509756012637563,-0.5035922582479802,2.5,0.3967846691306299,-0.18257418583505539,0.8995713384771458,60.0,0.9603999999999999,13.71273954637718,2.0
15,5,layer_enter,2,2.1536804456686856,-1.0109844405737562,5.0,0.3967846691306299,-0.18257418583505539,0.8995713384771458,60.0,0.9603999999999999,16.491840983993196,2.0
15,6,layer_exit,2,2.1536804456686856,-1.0109844405737562,5.0,0.4124239215220858,-0.18257418583505536,0.8925094820913732,60.0,0.9411919999999999,16.491840983993196,3.0
15,7,layer_enter,3,3.308917252104829,-1.5223912925414194,7.5,0.4124239215220858,-0.18257418583505536,0.8925094820913732,60.0,0.9411919999999999,19.29293167284714,3.0
15,8,layer_exit,3,3.308917252104829,-1.5223912925414194,7.5,0.42793754559180597,-0.18257418583505536,0.8851757586714222,60.0,0.9223681599999999,19.29293167284714,4.0
15,9,layer_enter,4,4.5175403458791825,-2.0380351746928143,10.0,0.42793754559180597,-0.18257418583505536,0.8851757586714222,60.0,0.9223681599999999,22.117229531785686,4.0
15,10,layer_exit,4,4.5175403458791825,-2.0380351746928143,10.0,0.44332081573961474,-0.18257418583505536,0.8775724021404898,60.0,0.9039207967999998,22.117229531785686,5.0
15,11,detector_hit,,9.56921260287256,-4.1184810204115045,20.0,0.44332081573961474,-0.18257418583505536,0.8775724021404898,60.0,0.9039207967999998,33.512300725466076,5.0
16,0,emitted,,-2.0,2.0,-10.0,0.19245008972987526,-0.19245008972987526,0.9622504486493764,60.0,1.0,0.0,0.0
16,1,layer_enter,0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.19245008972987526,-0.19245008972987526,0.9622504486493764,60.0,1.0,10.392304845413262,0.0
16,2,layer_exit,0,-2.220446049250313e-16,2.220446049250313e-16,0.0,0.20921436457334378,-0.19245008972987526,0.9587451760604249,60.0,0.98,10.392304845413262,1.0
16,3,layer_enter,1,0.5455421570751089,-0.5018280522689849,2.5,0.20921436457334378,-0.19245008972987526,0.9587451760604249,60.0,0.98,12.9998798949929,1.0
16,4,layer_exit,1,0.5455421570751089,-0.5018280522689849,2.5,0.2259149106946582,-0.19245008972987526,0.9549478604032724,60.0,0.9603999999999999,12.9998798949929,2.0
16,5,layer_enter,2,1.1369747369629124,-1.005651605652842,5.0,0.2259149106946582,-0.19245008972987526,0.9549478604032724,60.0,0.9603999999999999,15.617823872525092,2.0
16,6,layer_exit,2,1.1369747369629124,-1.005651605652842,5.0,0.24254664094568815,-0.19245008972987526,0.9508596583770533,60.0,0.9411919999999999,15.617823872525092,3.0
16,7,layer_enter,3,1.7746783107996438,-1.5116413382973866,7.5,0.24254664094568815,-0.19245008972987526,0.9508596583770533,60.0,0.9411919999999999,18.247023647670723,3.0
16,8,layer_exit,3,1.7746783107996438,-1.5116413382973866,7.5,0.259104489140284,-0.19245008972987526,0.9464818152877084,60.0,0.9223681599999999,18.247023647670723,4.0
16,9,layer_enter,4,2.459066761151229,-2.019971468420845,10.0,0.259104489140284,-0.19245008972987526,0.9464818152877084,60.0,0.9223681599999999,20.88838448484651,4.0
16,10,layer_exit,4,2.459066761151229,-2.019971468420845,10.0,0.2755834115974861,-0.1924500897298752,0.9418156646686513,60.0,0.9039207967999998,20.88838448484651,5.0
16,11,detector_hit,,5.3851532761216685,-4.063365913315566,20.0,0.2755834115974861,-0.1924500897298752,0.9418156646686513,60.0,0.9039207967999998,31.506173480231496,5.0
17,0,emitted,,0.0,2.0,-10.0,0.0,-0.19611613513818404,0.9805806756909202,60.0,1.0,0.0,0.0
17,1,layer_enter,0,0.0,0.0,0.0,0.0,-0.19611613513818404,0.9805806756909202,60.0,1.0,10.198039027185569,0.0
17,2,layer_exit,0,0.0,0.0,0.0,0.017113492496704033,-0.19611613513818404,0.9804313285044634,60.0,0.98,10.198039027185569,1.0
17,3,layer_enter,1,0.04363766232054397,-0.5000761640219539,2.5,0.017113492496704033,-0.19611613513818404,0.9804313285044634,60.0,0.98,12.747937145816138,1.0
17,4,layer_exit,1,0.04363766232054397,-0.5000761640219539,2.5,0.03422177205781145,-0.19611613513818404,0.9799833324376925,60.0,0.9603999999999999,12.747937145816138,2.0
17,5,layer_enter,2,0.1309395860499133,-1.0003809361713647,5.0,0.03422177205781145,-0.19611613513818404,0.9799833324376925,60.0,0.9603999999999999,15.299000941749576,2.0
17,6,layer_exit,2,0.1309395860499133,-1.0003809361713647,5.0,0.0513196273356363,-0.19611613513818404,0.9792368239545495,60.0,0.9411919999999999,15.299000941749576,3.0
17,7,layer_enter,3,0.2619590342575163,-1.5010671091703252,7.5,0.0513196273356363,-0.19611613513818404,0.9792368239545495,60.0,0.9411919999999999,17.852009508057368,3.0
17,8,layer_exit,3,0.2619590342575163,-1.5010671091703252,7.5,0.06840185015783032,-0.196116135138184,0.9781920304487495,60.0,0.9223681599999999,17.852009508057368,4.0
17,9,layer_enter,4,0.43677606411629233,-2.0022880582109113,10.0,0.06840185015783032,-0.196116135138184,0.9781920304487495,60.0,0.9223681599999999,20.40774490783681,4.0
17,10,layer_exit,4,0.43677606411629233,-2.0022880582109113,10.0,0.08546323711384265,-0.196116135138184,0.9768492701745161,60.0,0.9039207967999998,20.40774490783681,5.0
17,11,detector_hit,,1.3116626993755323,-4.009927733297605,20.0,0.08546323711384265,-0.196116135138184,0.9768492701745161,60.0,0.9039207967999998,30.644738787366947,5.0
18,0,emitted,,2.0,2.0,-10.0,-0.19245008972987526,-0.19245008972987526,0.9622504486493764,60.0,1.0,0.0,0.0
18,1,layer_enter,0,2.220446049250313e-16,2.220446049250313e-16,0.0,-0.19245008972987526,-0.19245008972987526,0.9622504486493764,60.0,1.0,10.392304845413262,0.0
18,2,layer_exit,0,2.220446049250313e-16,2.220446049250313e-16,0.0,-0.17562719272476915,-0.19245008972987526,0.9654626104301398,60.0,0.98,10.392304845413262,1.0
18,3,layer_enter,1,-0.4547747132499579,-0.4983364649515879,2.5,-0.17562719272476915,-0.19245008972987526,0.9654626104301398,60.0,0.98,12.981737075094514,1.0
18,4,layer_exit,1,-0.4547747132499579,-0.4983364649515879,2.5,-0.15875079797542024,-0.19245008972987526,0.96838068294712,60.0,0.9603999999999999,12.981737075094514,2.0
18,5,layer_enter,2,-0.8646104337753979,-0.9951712663857267,5.0,-0.15875079797542024,-0.19245008972987526,0.96838068294712,60.0,0.9603999999999999,15.563366432251483,2.0
18,6,layer_exit,2,-0.8646104337753979,-0.9951712663857267,5.0,-0.1418260461951545,-0.1924500897298752,0.9710037773271599,60.0,0.9411919999999999,15.563366432251483,3.0
18,7,layer_enter,3,-1.2297636121326256,-1.4906639056101185,7.5,-0.1418260461951545,-0.1924500897298752,0.9710037773271599,60.0,0.9411919999999999,18.13802170999061,3.0
18,8,layer_exit,3,-1.2297636121326256,-1.4906639056101185,7.5,-0.12485809282731797,-0.19245008972987526,0.9733310945503016,60.0,0.9223681599999999,18.13802170999061,4.0
18,9,layer_enter,4,-1.5504615060106715,-1.9849717798972106,10.0,-0.12485809282731797,-0.19245008972987526,0.9733310945503016,60.0,0.9223681599999999,20.70652076853045,4.0
18,10,layer_exit,4,-1.5504615060106715,-1.9849717798972106,10.0,-0.1078521064748787,-0.1924500897298752,0.9753619256931729,60.0,0.9039207967999998,20.70652076853045,5.0
18,11,detector_hit,,-2.6562264906160533,-3.9580864223731744,20.0,-0.1078521064748787,-0.1924500897298752,0.9753619256931729,60.0,0.9039207967999998,30.95912519830986,5.0
19,0,emitted,,4.0,2.0,-10.0,-0.3651483716701107,-0.18257418583505536,0.9128709291752768,60.0,1.0,0.0,0.0
19,1,layer_enter,0,4.440892098500626e-16,2.220446049250313e-16,0.0,-0.3651483716701107,-0.18257418583505536,0.9128709291752768,60.0,1.0,10.954451150103322,0.0
19,2,layer_exit,0,4.440892098500626e-16,2.220446049250313e-16,0.0,-0.34916096332372193,-0.18257418583505536,0.9191046123034728,60.0,0.98,10.954451150103322,1.0
19,3,layer_enter,1,-0.9497312891528464,-0.49660882828529523,2.5,-0.34916096332372193,-0.18257418583505536,0.9191046123034728,60.0,0.98,13.674489725183982,1.0
19,4,layer_exit,1,-0.9497312891528464,-0.49660882828529523,2.5,-0.33306719716550653,-0.18257418583505536,0.9250583272631949,60.0,0.9603999999999999,13.674489725183982,2.0
19,5,layer_enter,2,-1.8498561443900643,-0.990021460911405,5.0,-0.33306719716550653,-0.18257418583505536,0.9250583272631949,60.0,0.9603999999999999,16.37702201565728,2.0
19,6,layer_exit,2,-1.8498561443900643,-0.990021460911405,5.0,-0.31687197551254015,-0.18257418583505536,0.9307302604951914,60.0,0.9411919999999999,16.37702201565728,3.0
19,7,layer_enter,3,-2.7009941941617286,-1.480427203542781,7.5,-0.31687197551254015,-0.18257418583505536,0.9307302604951914,60.0,0.9411919999999999,19.063084891350055,3.0
19,8,layer_exit,3,-2.7009941941617286,-1.480427203542781,7.5,-0.3005802315862249,-0.18257418583505536,0.9361186842736546,60.0,0.9223681599999999,19.063084891350055,4.0
19,9,layer_enter,4,-3.503724223579549,-1.9680101054285521,10.0,-0.3005802315862249,-0.18257418583505536,0.9361186842736546,60.0,0.9223681599999999,21.733686431516706,4.0
19,10,layer_exit,4,-3.503724223579549,-1.9680101054285521,10.0,-0.28419692800958235,-0.18257418583505536,0.9412219572325027,60.0,0.9039207967999998,21.733686431516706,5.0
19,11,detector_hit,,-6.523170655165286,-3.9077670823257185,20.0,-0.28419692800958235,-0.18257418583505536,0.9412219572325027,60.0,0.9039207967999998,32.358172954762765,5.0
20,0,emitted,,-4.0,4.0,-10.0,0.3481553119113957,-0.3481553119113957,0.8703882797784892,60.0,1.0,0.0,0.0
20,1,layer_enter,0,0.0,0.0,0.0,0.3481553119113957,-0.3481553119113957,0.8703882797784892,60.0,1.0,11.489125293076057,0.0
20,2,layer_exit,0,0.0,0.0,0.0,0.3632926561880057,-0.3481553119113957,0.8641795674208818,60.0,0.98,11.489125293076057,1.0
20,3,layer_enter,1,1.0509756012637566,-1.0071845164959607,2.5,0.3632926561880057,-0.3481553119113957,0.8641795674208818,60.0,0.98,14.382042568893137,1.0
20,4,layer_exit,1,1.0509756012637566,-1.0071845164959607,2.5,0.3783193380022459,-0.3481553119113957,0.8577076175955425,60.0,0.9603999999999999,14.382042568893137,2.0
20,5,layer_enter,2,2.153680445668685,-2.0219688811475134,5.0,0.3783193380022459,-0.3481553119113957,0.8577076175955425,60.0,0.9603999999999999,17.296788746627204,2.0
20,6,layer_exit,2,2.153680445668685,-2.0219688811475134,5.0,0.3932307800812688,-0.3481553119113957,0.8509744017210833,60.0,0.9411919999999999,17.296788746627204,3.0
20,7,layer_enter,3,3.3089172521048287,-3.0447825850828396,7.5,0.3932307800812688,-0.3481553119113957,0.8509744017210833,60.0,0.9411919999999999,20.234597445624242,3.0
20,8,layer_exit,3,3.3089172521048287,-3.0447825850828396,7.5,0.40802244025536694,-0.3481553119113957,0.8439819708002858,60.0,0.9223681599999999,20.234597445624242,4.0
20,9,layer_enter,4,4.517540345879182,-4.076070349385629,10.0,0.40802244025536694,-0.3481553119113957,0.8439819708002858,60.0,0.9223681599999999,23.196746029947004,4.0
20,10,layer_exit,4,4.517540345879182,-4.076070349385629,10.0,0.42268981284156104,-0.34815531191139565,0.8367324547953454,60.0,0.9039207967999998,23.196746029947004,5.0
20,11,detector_hit,,9.569212602872557,-8.236962040823009,20.0,0.42268981284156104,-0.34815531191139565,0.8367324547953454,60.0,0.9039207967999998,35.14799752340781,5.0
21,0,emitted,,-2.0,4.0,-10.0,0.18257418583505536,-0.3651483716701107,0.9128709291752768,60.0,1.0,0.0,0.0
21,1,layer_enter,0,-2.220446049250313e-16,4.440892098500626e-16,0.0,0.18257418583505536,-0.3651483716701107,0.9128709291752768,60.0,1.0,10.954451150103322,0.0
21,2,layer_exit,0,-2.220446049250313e-16,4.440892098500626e-16,0.0,0.1984781733829824,-0.36514837167011077,0.9095455356150245,60.0,0.98,10.954451150103322,1.0
21,3,layer_enter,1,0.545542157075109,-1.0036561045379695,2.5,0.1984781733829824,-0.36514837167011077,0.9095455356150245,60.0,0.98,13.703076592269369,1.0
21,4,layer_exit,1,0.545542157075109,-1.0036561045379695,2.5,0.21432170255659563,-0.3651483716701107,0.905943085673658,60.0,0.9603999999999999,13.703076592269369,2.0
21,5,layer_enter,2,1.1369747369629128,-2.011303211305684,5.0,0.21432170255659563,-0.3651483716701107,0.905943085673658,60.0,0.9603999999999999,16.462631844176837,2.0
21,6,layer_exit,2,1.1369747369629128,-2.011303211305684,5.0,0.2300999472634293,-0.36514837167011077,0.9020646766923279,60.0,0.9411919999999999,16.462631844176837,3.0
21,7,layer_enter,3,1.7746783107996444,-3.023282676594773,7.5,0.2300999472634293,-0.36514837167011077,0.9020646766923279,60.0,0.9411919999999999,19.234051748531087,3.0
21,8,layer_exit,3,1.7746783107996444,-3.023282676594773,7.5,0.2458081012972982,-0.3651483716701107,0.8979114900719803,60.0,0.9223681599999999,19.234051748531087,4.0
21,9,layer_enter,4,2.4590667611512296,-4.03994293684169,10.0,0.2458081012972982,-0.3651483716701107,0.8979114900719803,60.0,0.9223681599999999,22.018290537812632,4.0
21,10,layer_exit,4,2.4590667611512296,-4.03994293684169,10.0,0.2614413798023154,-0.3651483716701107,0.893484790913493,60.0,0.9039207967999998,22.018290537812632,5.0
21,11,detector_hit,,5.3851532761216685,-8.126731826631133,20.0,0.2614413798023154,-0.3651483716701107,0.893484790913493,60.0,0.9039207967999998,33.21042285130849,5.0
22,0,emitted,,0.0,4.0,-10.0,0.0,-0.3713906763541037,0.9284766908852593,60.0,1.0,0.0,0.0
22,1,layer_enter,0,0.0,4.440892098500626e-16,0.0,0.0,-0.3713906763541037,0.9284766908852593,60.0,1.0,10.770329614269007,0.0
22,2,layer_exit,0,0.0,4.440892098500626e-16,0.0,0.016204152576873593,-0.3713906763541037,0.9283352793880597,60.0,0.98,10.770329614269007,1.0
22,3,layer_enter,1,0.04363766232054396,-1.000152328043907,2.5,0.016204152576873593,-0.3713906763541037,0.9283352793880597,60.0,0.98,13.463322173646855,1.0
22,4,layer_exit,1,0.04363766232054396,-1.000152328043907,2.5,0.032403369211899125,-0.3713906763541037,0.9279110879717727,60.0,0.9603999999999999,13.463322173646855,2.0
22,5,layer_enter,2,0.1309395860499133,-2.0007618723427285,5.0,0.032403369211899125,-0.3713906763541037,0.9279110879717727,60.0,0.9603999999999999,16.15754582546731,2.0
22,6,layer_exit,2,0.1309395860499133,-2.0007618723427285,5.0,0.04859271546676422,-0.3713906763541037,0.9272042458492129,60.0,0.9411919999999999,16.15754582546731,3.0
22,7,layer_enter,3,0.2619590342575163,-3.0021342183406494,7.5,0.04859271546676422,-0.3713906763541037,0.9272042458492129,60.0,0.9411919999999999,18.85382338372017,3.0
22,8,layer_exit,3,0.2619590342575163,-3.0021342183406494,7.5,0.06476725990976993,-0.3713906763541037,0.9262149683313382,60.0,0.9223681599999999,18.85382338372017,4.0
22,9,layer_enter,4,0.43677606411629233,-4.004576116421822,10.0,0.06476725990976993,-0.3713906763541037,0.9262149683313382,60.0,0.9223681599999999,21.55298079909209,4.0
22,10,layer_exit,4,0.43677606411629233,-4.004576116421822,10.0,0.08092207561799261,-0.3713906763541037,0.924943556761664,60.0,0.9039207967999998,21.55298079909209,5.0
22,11,detector_hit,,1.3116626993755325,-8.01985546659521,20.0,0.08092207561799261,-0.3713906763541037,0.924943556761664,60.0,0.9039207967999998,32.364451322775906,5.0
23,0,emitted,,2.0,4.0,-10.0,-0.18257418583505536,-0.3651483716701107,0.9128709291752768,60.0,1.0,0.0,0.0
23,1,layer_enter,0,2.220446049250313e-16,4.440892098500626e-16,0.0,-0.18257418583505536,-0.3651483716701107,0.9128709291752768,60.0,1.0,10.954451150103322,0.0
23,2,layer_exit,0,2.220446049250313e-16,4.440892098500626e-16,0.0,-0.16661458442148722,-0.36514837167011077,0.9159182534073235,60.0,0.98,10.954451150103322,1.0
23,3,layer_enter,1,-0.45477471324995794,-0.9966729299031758,2.5,-0.16661458442148722,-0.36514837167011077,0.9159182534073235,60.0,0.98,13.683952380916995,1.0
23,4,layer_exit,1,-0.45477471324995794,-0.9966729299031758,2.5,-0.15060423059147252,-0.3651483716701107,0.9186865800666826,60.0,0.9603999999999999,13.683952380916995,2.0
23,5,layer_enter,2,-0.864610433775398,-1.9903425327714537,5.0,-0.15060423059147252,-0.3651483716701107,0.9186865800666826,60.0,0.9603999999999999,16.405228661907774,2.0
23,6,layer_exit,2,-0.864610433775398,-1.9903425327714537,5.0,-0.13454800125388372,-0.3651483716701107,0.9211750658942368,60.0,0.9411919999999999,16.405228661907774,3.0
23,7,layer_enter,3,-1.2297636121326259,-2.981327811220237,7.5,-0.13454800125388372,-0.3651483716701107,0.9211750658942368,60.0,0.9411919999999999,19.11915361771746,3.0
23,8,layer_exit,3,-1.2297636121326259,-2.981327811220237,7.5,-0.11845078729171724,-0.3651483716701107,0.9233829528730965,60.0,0.9223681599999999,19.11915361771746,4.0
23,9,layer_enter,4,-1.550461506010672,-3.9699435597944213,10.0,-0.11845078729171724,-0.3651483716701107,0.9233829528730965,60.0,0.9223681599999999,21.82658934871214,4.0
23,10,layer_exit,4,-1.550461506010672,-3.9699435597944213,10.0,-0.10231749207228316,-0.3651483716701107,0.9253095684594994,60.0,0.9039207967999998,21.82658934871214,5.0
23,11,detector_hit,,-2.6562264906160546,-7.916172844746349,20.0,-0.10231749207228316,-0.3651483716701107,0.9253095684594994,60.0,0.9039207967999998,32.633783330990404,5.0
24,0,emitted,,4.0,4.0,-10.0,-0.3481553119113957,-0.3481553119113957,0.8703882797784892,60.0,1.0,0.0,0.0
24,1,layer_enter,0,0.0,0.0,0.0,-0.3481553119113957,-0.3481553119113957,0.8703882797784892,60.0,1.0,11.489125293076057,0.0
24,2,layer_exit,0,0.0,0.0,0.0,-0.33291191615412125,-0.3481553119113957,0.8763318634344356,60.0,0.98,11.489125293076057,1.0
24,3,layer_enter,1,-0.9497312891528469,-0.9932176565705909,2.5,-0.33291191615412125,-0.3481553119113957,0.8763318634344356,60.0,0.98,14.341925817984784,1.0
24,4,layer_exit,1,-0.9497312891528469,-0.9932176565705909,2.5,-0.3175671122021961,-0.34815531191139565,0.8820085079155623,60.0,0.9603999999999999,14.341925817984784,2.0
24,5,layer_enter,2,-1.849856144390065,-1.9800429218228106,5.0,-0.3175671122021961,-0.34815531191139565,0.8820085079155623,60.0,0.9603999999999999,17.176365596698727,2.0
24,6,layer_exit,2,-1.849856144390065,-1.9800429218228106,5.0,-0.3021255742315525,-0.3481553119113957,0.88741648406097,60.0,0.9411919999999999,17.176365596698727,3.0
24,7,layer_enter,3,-2.7009941941617295,-2.960854407085563,7.5,-0.3021255742315525,-0.3481553119113957,0.88741648406097,60.0,0.9411919999999999,19.99353210746667,3.0
24,8,layer_exit,3,-2.7009941941617295,-2.960854407085563,7.5,-0.2865920058842418,-0.34815531191139565,0.8925541445487358,60.0,0.9223681599999999,19.99353210746667,4.0
24,9,layer_enter,4,-3.50372422357955,-3.936020210857105,10.0,-0.2865920058842418,-0.34815531191139565,0.8925541445487358,60.0,0.9223681599999999,22.794482632730286,4.0
24,10,layer_exit,4,-3.50372422357955,-3.936020210857105,10.0,-0.2709711388356596,-0.34815531191139565,0.8974199243977061,60.0,0.9039207967999998,22.794482632730286,5.0
24,11,detector_hit,,-6.523170655165288,-7.815534164651439,20.0,-0.2709711388356596,-0.34815531191139565,0.8974199243977061,60.0,0.9039207967999998,33.93753810557528,5.0
